id,name,host_id,host_name,room_type,price,minimum_nights,availability_365,,
5841968,【超赞房东】鸟巢国家会展住2-5人厨具调料齐可做饭/大飘窗舒适家庭房长租260/天,30331961,玫瑰 Rose,39.99335,116.40622,Entire home/apt,356,1,364
5863936,2BR Unique Apartment  Near Line5,30349905,Kitty,40.0389,116.4187,Entire home/apt,201,7,288
5865446,褡裢坡/传媒大学/二外/定福庄舒适卧室,30456975,Lyla,39.91823,116.55157,Private room,107,1,359
5875406,"(北影,北医三院)牡丹园地铁温馨2居(长租优惠)",29605408,Maggie,39.97146,116.37321,Entire home/apt,416,1,365
5876210,望京南地铁畔-临近798-高级公寓-带厨房-可住4人,27562598,Frank,39.98956,116.47938,Entire home/apt,470,1,0
5887641,Spacious Room in CBD Home Beijing,6545574,Erica,39.94528,116.46758,Private room,255,1,285
5894312,5号线 20平米阳光大单间 市政供暖 可做饭逗猫,22614693,Vee,39.96275,116.41806,Private room,235,1,90
5905794,东四十条工体三里屯高档公寓出租,30320328,姜,39.93445,116.44396,Private room,651,1,365
5912245,Safari House,29550715,TengFei,40.06705,116.30761,Private room,161,1,0
5953887,地铁4号线生物医药基地西温馨1居室低价短租,30906932,强,39.68444,116.31377,Entire home/apt,268,1,91
5982248,Apartment,31057866,Min,39.9749,116.37719,Private room,537,1,355
5982385,Home away in Beijing,8152938,Jc,39.9448,116.44423,Private room,201,15,364
5993502,朝外大街芳草地CBD区域世贸天阶对面毗邻工体三里屯舒适单间双人大床,31120580,明,39.91664,116.45059,Private room,356,1,363
6006911,工体三里屯馨香雅苑高档公寓出租,30320328,姜,39.93322,116.44378,Entire home/apt,597,1,365
6019307,"2 Bedrooms condo, with a small private yard",31245153,Alex,40.53634,116.02317,Entire home/apt,396,1,0
6034500,BJ hutong lifestyle,31319664,Morgan,39.9324,116.40423,Private room,470,2,90
6058402,"五星社區,安全舒適｡",31444762,小只桑,39.80551,116.48954,Private room,201,1,363
6067156,"西三环附近地铁6号线&10号线旁温馨公寓,距离南锣鼓巷20分钟路程!",29555409,Haja,39.931,116.29438,Private room,188,3,259
6073229,"10分钟步行/乘车到三里屯､燕莎､朝阳公园､国贸核心商圈舒适的家,周边环境幽静,双条地铁任意达",27324641,Katrina,39.94319,116.46837,Entire home/apt,342,2,0
6086159,Cozy Apartment near Wudaokou(4 guests),24655983,Eva,40.01105,116.35085,Entire home/apt,597,1,113
6094759,UpscaleParkView+Embassy 朝阳公园亮马桥 湖景大公寓ChicGuestroom,15357886,Lilian,39.94492,116.4746,Private room,289,1,355
6095652,Spacious room near historical sites & bus/subway,31634415,Dominique,39.86993,116.47085,Private room,101,1,75
6115173,"Coz ap close to SOHO,Samsung,Daimler in 20mins",31705868,Sunolivier,40.00055,116.4658,Private room,174,15,363
6121324,"near传媒大学subwaystop apt,female only1",29552011,Jane,39.90928,116.55737,Private room,161,1,115
6130218,A nice hostel in Beijing. 1,31041434,Pingping,39.90979,116.51076,Shared room,101,3,180
6134230,夜芭蕾民宿,31823990,芳芳,39.98474,116.48841,Private room,1503,2,365
6142103,A Cozy Apt next to Wangjing SOHO,31860269,Tao,39.9953,116.4865,Entire home/apt,470,5,320
6163631,Red House at mutianyu Great Wall-A,31972737,Angel,40.38717,116.55522,Entire home/apt,2000,1,365
6190598,Near to Panjiayuan Flea Market,30218336,Amber,39.87046,116.45171,Private room,195,1,157
6202834,5B舒适卧室､798园区､恒通园区､电通中赫,32168949,Sunny､Koojing,39.99076,116.49775,Private room,255,1,364
6203040,清华校园学习空间暖气书房热水卫浴WIFI B/4 Youth Hostel,32169526,邹姐,39.99965,116.3252,Shared room,114,2,60
6203323,【荷塘月色A】清华校园学习空间书桌热水卫浴空调冰箱洗衣间/ Youth Hostel,32169526,邹姐,39.99996,116.32348,Shared room,141,2,79
6207089,雍和宫地铁附近崇文门东单南二环精装双床房,32187257,May,39.86669,116.42402,Entire home/apt,799,1,365
6215542,5B独立卫浴､紧邻798､望京､酒仙桥｡,32168949,Sunny､Koojing,39.99214,116.4984,Private room,295,1,364
6223892,南苑机场北京南站地铁崇文门情侣观景房,32187257,May,39.86368,116.42857,Entire home/apt,490,1,365
6232044,同仁协和医院东单五号线地铁旁家庭双床房,32187257,May,39.86477,116.42996,Entire home/apt,799,1,365
6234168,传媒大学/双桥/管庄/通州万达/地铁直达/卧室,32348111,明辉,39.88274,116.60083,Private room,101,1,365
6243028,崇文门西单东单地铁五号线蒲黄榆温馨双床房,32187257,May,39.86483,116.42968,Entire home/apt,799,1,91
6243357,天安门天坛东单地铁五号线双床家庭房住四人,32187257,May,39.86482,116.4227,Entire home/apt,799,1,90
6243409,国贸东单崇文门奢侈豪华情侣大床房,32187257,May,39.86762,116.42125,Entire home/apt,886,1,365
6262650,"设施齐全,交通便利的小屋convenient house",32542318,天庆,39.89546,116.22859,Private room,181,1,0
6279324,Zhoa-Spacious studio near subway,15855533,Zhoa,39.94025,116.4358,Entire home/apt,416,1,107
6285144,"Delightful,Private,Beijing studio",5557443,Jade,39.90864,116.57163,Entire home/apt,336,1,365
6285956,"北京地铁4号线直达公寓,绿树成荫,购物便利,出租次卧",32676706,阿蒙,39.76416,116.32956,Private room,242,1,0
6293257,独栋风车木屋(含早晚餐)2*3米超大床,32725123,海龙,40.12782,116.82465,Entire home/apt,302,1,87
6293274,葡萄园民宿包院(含早+晚餐),32725123,海龙,40.12127,116.82667,Private room,2000,1,362
6299067,阳光满屋的家,31319664,Morgan,40.06208,116.42769,Entire home/apt,302,1,358
6300290,"东四环高端小区,舒适干净",18821740,Li,39.87789,116.49377,Private room,1147,1,364
6307995,鸟巢奥体望京北苑梦幻田园大三居,22608641,In巴黎清晨,40.03104,116.43911,Entire home/apt,738,1,365
6317579,An unique stay at Hutong home,8189385,Xiaoxiao,39.9338,116.41343,Private room,221,30,88
6328369,Be a local live with us!,32937978,Ling,39.93265,116.32748,Shared room,369,1,351
6333514,Cozy Room near the ForbiddenCity& South Luogu Lane,26191889,鲲,39.92811,116.40946,Entire home/apt,349,6,294
6363475,地铁直达望京/首都机场/新国展/地铁十五号线豪华大床房,33088008,Jm家庭公寓,40.12811,116.58968,Entire home/apt,336,1,180
6368255,"(北影,北医三院,鸟巢)十号线牡丹园地铁精致小2居(长租优惠)",29605408,Maggie,39.97232,116.3724,Entire home/apt,356,1,365
6384359,The Cook's Hutong Cottage,6262537,Lil,39.9364,116.40711,Entire home/apt,772,1,342
6392123,首都机场接转机住宿/新国展展会住宿温馨大床房,33088008,Jm家庭公寓,40.12765,116.59183,Entire home/apt,309,1,181
6430022,太阳每天照常升起[人民大学顶层观景阳台---米窝北京家,7181246,Ye,39.96722,116.29993,Private room,228,2,356
6438811,Private room with western bedding,23988902,Robert,39.92413,116.56473,Private room,201,1,0
6453277,Cats' Home,33697893,Lain,39.9249,116.47524,Private room,255,5,46
6454423,Furnitured room near CBD Beijing-Private Room,25919151,Hannah,39.88557,116.46139,Private room,161,1,16
6472338,"温馨二人居,家装简约现代风格,可停车,有厨房独立卫生间",25629626,Angelgreat,39.93159,116.49665,Private room,215,1,0
6481422,"[kiss me]最美的你,浪漫圆舞曲!北京10号线纪家庙火车南站西站中戏首经贸情侣圆床",11065426,Lulu,39.84996,116.33306,Entire home/apt,262,1,178
6517740,大宅风范 亭台轩榭 戏水烧烤 棋牌品茶 各取所好共两个院子 可单独出租 一间院子3间房 两间共6间,34084362,Jiawen,39.91362,116.5393,Entire home/apt,4999,1,365
6545051,工体三里屯东四十条旁中国风豪华装修两室一厅 可住5人有麻将,34233440,毅(Kevin),39.93329,116.43921,Entire home/apt,476,2,0
6562524,【荷塘月色C】清华校园环境热水卫浴空调WIFI带自习设施/Youth Hostel,32169526,邹姐,39.9952,116.32175,Shared room,141,2,89
6578563,人大西门中关村苏州街超值温馨小窝等你来---米窝北京家,7181246,Ye,39.96967,116.30715,Private room,181,2,357
6591566,地铁6号线.距离财富中心两个地铁站,31824571,菜,39.93394,116.46084,Private room,201,1,360
6596814,隐庐 故宫旁 日式花园庭院 新中式LOFT套房,26047033,Jim,39.92597,116.39673,Entire home/apt,899,1,345
6602344,北京王府别墅家园,34542068,涛,40.10428,116.408,Entire home/apt,1577,1,165
6616745,Quiet Cozy Home in Downtown Beijing,1455726,Fiona,39.93931,116.43427,Entire home/apt,403,1,353
6619374,老北京四合院 千钟粟 延庆柳沟豆腐宴 82号农家四合院整租,34492133,乐林,40.44628,116.09879,Entire home/apt,2302,1,364
6622351,梵溪 故宫旁 日式花园庭院 禅意卧房,26047033,Jim,39.92917,116.40344,Private room,537,1,339
6646968,E3《中国新闻周刊》推荐/多功能房(书房+厨房+餐厅三合一)/俯瞰奥林匹克森林公园/5号线北苑路北站,31280856,莎,40.02943,116.41814,Private room,228,1,363
6670006,"酒店设计师的家,CBD豪华公寓",26662258,Wenkuan,39.91816,116.49079,Entire home/apt,550,2,0
6680286,Artistic Two Bedroom & Two Bathroom,8719748,Jane & John,39.91852,116.5116,Entire home/apt,329,1,132
6692071,CENTRAL PARK 朝阳公园旁的高端公寓,35027044,璇,39.94036,116.47357,Private room,678,2,89
6694197,Homefree along CBD Beijing,5557443,Jade,39.908,116.57883,Entire home/apt,336,1,181
6715189,"Next to the metro, many restaurant",33713987,Nancy,40.14696,116.28944,Entire home/apt,94,15,228
6718751,地铁零距离  无线网覆盖   整洁卫生,35181501,志斌,39.87205,116.46704,Shared room,161,1,365
6720546,Huaxia Sunshine Serviced Apt (G),3488642,Chunyu,39.89949,116.49297,Entire home/apt,396,3,361
6731352,Near the Water cube 8th subway line,34974888,伯阳,40.03812,116.36125,Private room,201,5,91
6738607,"三月特惠:地铁10､6号线旁温馨单间,达天安门南锣鼓巷清华北大颐和园等众多高校及景点",35287975,Ting,39.93826,116.30116,Private room,235,1,91
6739725,"中关村核心区地铁4､10号线海淀黄庄站旁温馨单间,邻人大北大清华北航等",35287975,Ting,39.97551,116.31518,Private room,235,1,64
6759712,"呦呦鹿鸣|首都机场附近的浪漫度假小屋,可以看星星",14256028,Lily,40.11031,116.54878,Private room,107,1,178
6767658,Lido No. 8 Luxury 65sq.m Apartment.,35430320,Jin,39.97127,116.47788,Entire home/apt,490,1,87
6767767,丽都上东8号酒店式公寓 75 平豪华房,35430320,Jin,39.97097,116.47955,Entire home/apt,537,1,67
6768183,Huaxia Sunshine Serviced Apt(H),3488642,Chunyu,39.89994,116.49373,Entire home/apt,356,1,283
6769409,Huaxia Sunshine Serviced Apt(K),3488642,Chunyu,39.90009,116.49176,Entire home/apt,416,1,361
6769464,十号线地铁劲松站  旅游学习好地方,35181501,志斌,39.87247,116.46696,Shared room,181,1,365
6769491,Huaxia Sunshine Serviced Apt(J),3488642,Chunyu,39.90083,116.49349,Entire home/apt,389,1,357
6769629,Huaxia Sunshine Serviced Apt(L),3488642,Chunyu,39.89935,116.49195,Entire home/apt,389,1,352
6801565,Zhang's courtyard,35607486,Janice,40.28983,116.57451,Private room,262,1,365
6808986,北京西站六里桥东大阳台主卧,35525401,Skyter,39.89047,116.34617,Private room,148,3,362
6813166,"Quiet Cozy Room, Good Location",1455726,Fiona,39.93998,116.43472,Private room,403,1,353
6820153,A nice Hostel in Beijing. 2,31041434,Pingping,39.90801,116.5114,Shared room,101,5,46
6825001,紧邻北京南站､楼下地铁站(一号房),28897187,小宝,39.85237,116.36978,Private room,181,1,136
6827135,Huaxia Sunshine Serviced Apt M),3488642,Chunyu,39.90051,116.48464,Entire home/apt,389,1,352
6837530,紧邻北京南站､楼下地铁站(四号房),28897187,小宝,39.84921,116.36374,Private room,168,1,137
6839612,舒适北欧风的奥运媒体村公寓,34437873,和杏,40.03481,116.41733,Private room,255,2,365
6843240,超值 动物园 新东方 南锣鼓巷 天安门 阜外 人民医院 首体 北展 国家图书馆 西直门公交枢纽,35879810,K,39.93459,116.33016,Entire home/apt,490,1,87
6845824,A nice Hostel in Beijing. 3,31041434,Pingping,39.90944,116.49756,Shared room,101,3,180
6852864,北海 什刹海 护国寺 温馨loft体会老北京生活,27622594,Nariko,39.93368,116.37663,Entire home/apt,302,2,338
6855919,百子湾北欧简约公寓 拍摄最爱,27240167,HoneyCherry,39.9008,116.48038,Entire home/apt,389,1,364
6855920,国贸CBD百子湾英伦风公寓,27240167,HoneyCherry,39.90128,116.47962,Entire home/apt,356,1,351
6856386,"(北影,北医三院,安贞,鸟巢)地铁十号线健德门站温馨2居带阁楼(长租优惠)",29605408,Maggie,39.97759,116.37937,Entire home/apt,497,1,365
6862828,Simatai Great Wall Villa,22147091,Shaojie,40.64974,117.31368,Entire home/apt,1798,1,230
6871885,百子湾欧式优雅一居,27240167,HoneyCherry,39.8994,116.47998,Entire home/apt,416,1,363
6874842,Apt. Lido Area No. 8 on the East 丽都上东8号酒店式公寓,35430320,Jin,39.97089,116.48114,Private room,497,1,89
6875342,五道口(宇宙中心)温馨公寓 (目前只接受女房客),36029893,Huan,39.9892,116.33592,Private room,242,3,115
6887869,"A neat & cozy roomo in Sanyuanqiao, Ambassy zone",36095060,丹辉,39.95505,116.45655,Private room,208,2,0
6889629,中关村地铁13号10号线舒适温馨一居独卫整租邻五道口北大清华新东方人大,36104736,福地牛,39.97931,116.32196,Entire home/apt,275,2,106
6892408,艺术享受  临近地铁  沿海赛洛城,36114138,Ihome短住公寓,39.89307,116.50435,Entire home/apt,597,1,350
6902700,首都国际机场､新国展､空港物流园区精装酒店式公寓--希望之光,36174646,蕾,40.12925,116.59798,Entire home/apt,201,1,336
6902927,冰箱贴换晚餐---私人订制纯中式乡村家庭晚宴,36176545,宇文 Lauren,40.58472,116.48046,Entire home/apt,678,1,86
6908156,YiYi Hutong Courtyard,29544201,Briana,39.94286,116.42252,Entire home/apt,4999,1,361
6914699,The Jade Garden - Lotus Room,29544201,Briana,39.94292,116.42102,Private room,651,1,361
6921435,北京西站附近六里桥东9号线阳光充沛大床房整租,35525401,Skyter,39.88386,116.3139,Private room,168,3,342
6926692,"温馨高档公寓,地铁3分钟,周边都是美食",31824571,菜,39.91002,116.47707,Private room,201,1,361
6956755,千灵山景区别墅团建聚会烧烤K歌基地,36474626,李磊,39.84254,116.08232,Entire home/apt,1577,1,361
6977698,北京四合院个性定制LOFT,36590990,Yifei,39.90493,116.37728,Entire home/apt,1080,1,364
6981222,"Cosy Apartment Close to Metro,University&Airport",30899625,Janey,39.92016,116.54789,Entire home/apt,235,1,251
6997017,艺术村临水建筑工作室的独立客房,36045298,Zhong,39.96481,116.71073,Private room,282,1,365
7002965,Design Hideout @CBD,7562343,Yuan,39.9162,116.45137,Entire home/apt,389,2,84
7025859,independent bedroom and bathroom,36828052,Plaire,40.00733,116.35032,Private room,268,1,0
7038567,BEIJING HuaiRou Comfort stay,14884683,Haoyi,40.30875,116.63127,Entire home/apt,302,1,356
7060869,Modern&Cozy flat near JoyCity(朝阳园),32356219,Artemio,39.92925,116.51801,Private room,248,2,365
7076397,1#【阿里旅行推荐房源】东直门高级景观公寓 机场快线T2T3地铁2号线环铁13号线 20分钟1,36668556,Jeff,39.94349,116.43564,Entire home/apt,396,1,47
7076862,LEO'S ROOM 1,16128825,Yu,39.85385,116.43254,Private room,141,1,329
7077098,"Cozy Sunny apartment 干净好户型新房,楼下地铁公交,光线视野极好",19076299,Jingjing,40.20884,116.23645,Entire home/apt,369,1,0
7080544,望京果岭里CLASS~屋顶花园户型- a penthouse with roof garden,37119837,Shinefan,39.99316,116.47161,Private room,1007,5,363
7084189,A farmyard house in Qiniang Valley,37119837,Shinefan,40.63816,116.74338,Private room,698,1,89
7120675,鸟巢边10号线-三口之家在北京的安乐窝,32757147,北北,39.9838,116.38547,Entire home/apt,329,2,344
7121445,世贸天阶服务式公寓[豪华大床房#2]|靠近三里屯;东大桥地铁站,25384876,Jiangzhaojun,39.91628,116.45331,Entire home/apt,637,1,363
7134079,"[绝佳位置]三里屯-国贸-青年路|地铁步行三分钟,商务旅游最佳",37367097,Calvin,39.92098,116.49777,Private room,289,1,364
7134110,北欧灰白风格精装公寓,37367097,Calvin,40.05518,116.41492,Shared room,87,1,365
7134179,公主坟 航天桥附近的部队大院,37367132,Bean,39.92501,116.34859,Private room,121,2,0
7141954,紧邻地铁惠新西街北口站的怀旧风单间,37402316,Tina,39.98691,116.42131,Private room,168,1,348
7150743,塌塌米!空中楼阁!享受不一样的人生!Tatami !The subway line 14!,35509666,爱萍,39.8645,116.27013,Shared room,74,1,364
7151567,Discovery@A Real Aged Stone Mountain Yard,37454239,Annie,40.36921,116.51414,Entire home/apt,2402,1,365
7152188,Discovery@A Real Aged Stone Mountain Cottage,37454239,Annie,40.37073,116.51255,Entire home/apt,1201,1,354
7156047,望京合生麒麟社高档酒店公寓--70平米一居室1,37475943,宗启,39.99645,116.47163,Entire home/apt,631,1,359
7170741,"B1 北京清华大学""树舍""Living with three trees",24787175,Liheng,40.00086,116.31807,Private room,228,2,258
7207262,"三里屯优衣库,对面soho门口地铁,走路去工体^_^",37740538,佳宜,39.93428,116.45716,Private room,168,1,10
7207788,"酒店设计师的家,地铁6号10号线,昆玉河畔观西山美景,社区内供应早午餐",26662258,Wenkuan,39.93516,116.29008,Entire home/apt,483,2,84
7228136,"2环内老北京家属楼大开间,安静舒适,近龙潭湖公园,天坛,CBD｡",29355887,Nikki,39.88622,116.43454,Shared room,141,5,365
7228735,House en Rose(田园花房),21560089,Mei,40.16038,116.82193,Private room,60,1,0
7232427,Cozy room in a campus nearby Wudaok,34701271,Vina,40.00307,116.33633,Private room,208,1,0
